0|002311|饲料销售|100|
0|002312|肥料系列产品|89|
0|002313|无线通信模组|1|
0|002314|制造业业务|90|
0|002315|中国制造网业务|94|
0|002316|收单服务|2|
0|002317|中成药销售|100|
0|002318|无缝管|100|
0|002319|凹印油墨|62|
0|002320|海安航线|100|
0|002321|羽绒|7|
0|002322|电力造价软件|70|
0|002323|金属屋面工程|95|
0|002324|改性聚烯烃类|84|
0|002325|装饰|66|
0|002326|贸易|86|
0|002327|套件类|89|
0|002328|汽车零部件|92|
0|002329|常温奶|90|
0|002330|冷却肉及冷冻肉|90|
0|002331|系统集成|72|
0|002332|皮质激素|94|
0|002333|建筑型材|90|
0|002334|变频器类|79|
0|002335|IDC服务收入|87|
0|002336|食品类|44|
0|002337|专用橡胶机械设备|100|
0|002338|光电测控仪器|94|
0|002339|配用电自动化|85|
0|002340|新能源电池材料-三元前驱体|100|
0|002341|新能源材料|66|
0|002342|工程及金属索具|100|
0|002343|影视|82|
0|002344|物业租赁及管理|100|
0|002345|时尚珠宝首饰|100|
0|002346|成套开关设备|100|
0|002347|核心备件|85|
0|002348|贸易|74|
0|002349|化工医药中间体|77|
0|002350|箱变类产品|90|
0|002351|耳机|100|
0|002352|物流及货运代理|100|
0|002353|油气装备制造及技术服务|100|
0|002354|数字效果流量|64|
0|002355|钢制车轮|66|
0|002356|服饰|77|
0|002357|客运收入|76|
0|002358|输变电产品|84|
0|002360|工程爆破|100|
0|002361|户外型树脂|74|
0|002362|笔智能交互|85|
0|002363|制动盘|100|
0|002364|数据中心电源|69|
0|002365|牛磺酸|100|
0|002366|石化装备产品|1|
0|002367|电梯|100|
0|002368|网络安全与自主可控|89|
0|002369|网络通讯终端类|82|
0|002370|抗生素类制剂|54|
0|002371|电子工艺装备|100|
0|002372|PPR管材管件|100|
0|002373|产品销售|90|
0|002374|防伪瓶盖|79|
0|002375|建筑装饰工程|95|
0|002376|智能整机终端|80|
0|002377|房地产中介服务|84|
0|002378|碳化钨粉|92|
0|002379|铝箔|77|
0|002380|工业自动化|64|
0|002381|输送带|100|
0|002382|健康防护产品|56|
0|002383|北斗高精度业务|23|
0|002384|电子电路产品|92|
0|002385|饲料产品|90|
0|002386|供应链及其他类|87|
0|002387|OLED产品|82|
0|002388|制程产品-电子设备|69|
0|002389|无人机及相关产品|86|
0|002390|药品|100|
0|002391|杀虫剂|94|
0|002392|耐火材料整体承包|100|
0|002393|片剂|100|
0|002394|面料|95|
0|002395|PMMA|90|
0|002396|企业级网络设备|100|
0|002397|套件|50|
0|002398|外加剂新材料|95|
0|002399|制剂|100|
0|002400|数字营销|95|
0|002401|智慧交通|94|
0|002402|家用电器智能控制器|100|
0|002403|炊具|84|
0|002404|服装|100|
0|002405|智云|85|
0|002406|整轴|75|
0|002407|新材料|100|
0|002408|供应链管理|55|
0|002409|光刻胶及配套试剂|88|
0|002410|数字造价业务|100|
0|002411|医药商业类|1|
0|002412|四磨汤口服液|84|
0|002413|雷达系统|74|
0|002414|红外热成像仪及综合光电系统|84|
0|002415|主业产品及服务|89|
